question_id,concern_id,response_type,distinctiveness,diagnostic_power,signal_value,human_readability,behavioral_realism,composite,options
Q_CAREER_001_001,CAREER_001,decision_clarity,100,100,100,100,77,95,Completely Confused | Slightly Clear | Moderately Clear | Clear | Very Clear
Q_REINVENT_001_021_v6,REINVENT_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_REINVENT_001_022_v6,REINVENT_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_REINVENT_001_023_v6,REINVENT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_REINVENT_001_024_v6,REINVENT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_REINVENT_001_025_v6,REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DOWNGRADE_001_001,DOWNGRADE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DOWNGRADE_001_002,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_003,DOWNGRADE_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_DOWNGRADE_001_004,DOWNGRADE_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_DOWNGRADE_001_005,DOWNGRADE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DOWNGRADE_001_006,DOWNGRADE_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_DOWNGRADE_001_007,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_008,DOWNGRADE_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_DOWNGRADE_001_009,DOWNGRADE_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_DOWNGRADE_001_010,DOWNGRADE_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_DOWNGRADE_001_011,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_012,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_013,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_014,DOWNGRADE_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DOWNGRADE_001_015,DOWNGRADE_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_DOWNGRADE_001_016,DOWNGRADE_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_DOWNGRADE_001_017,DOWNGRADE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DOWNGRADE_001_018,DOWNGRADE_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_DOWNGRADE_001_019,DOWNGRADE_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_DOWNGRADE_001_020,DOWNGRADE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DOWNGRADE_001_021,DOWNGRADE_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DOWNGRADE_001_022,DOWNGRADE_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DOWNGRADE_001_023,DOWNGRADE_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_DOWNGRADE_001_024,DOWNGRADE_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PCN_001_020,PCN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DOWNGRADE_001_025,DOWNGRADE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PROINSTAB_001_001,PROINSTAB_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PROINSTAB_001_002,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_003,PROINSTAB_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PROINSTAB_001_004,PROINSTAB_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PROINSTAB_001_005,PROINSTAB_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PROINSTAB_001_006,PROINSTAB_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_PROINSTAB_001_007,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_008,PROINSTAB_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_PROINSTAB_001_009,PROINSTAB_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PROINSTAB_001_010,PROINSTAB_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PROINSTAB_001_011,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_012,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_013,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_014,PROINSTAB_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PROINSTAB_001_015,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_016,PROINSTAB_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PROINSTAB_001_017,PROINSTAB_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PROINSTAB_001_018,PROINSTAB_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_PROINSTAB_001_019,PROINSTAB_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_PROINSTAB_001_020,PROINSTAB_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PROINSTAB_001_021,PROINSTAB_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PROINSTAB_001_022,PROINSTAB_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PROINSTAB_001_023,PROINSTAB_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PROINSTAB_001_024,PROINSTAB_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PROINSTAB_001_025,PROINSTAB_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PCN_001_001,PCN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PCN_001_002,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_003,PCN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_REINVENT_001_013_v7,REINVENT_001,duration_impact,100,100,100,100,77,95,Very Short | Short | Moderate | Long | Very Long
Q_PCN_001_004,PCN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PCN_001_005,PCN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PCN_001_006,PCN_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_PCN_001_007,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_008,PCN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PCN_001_009,PCN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PCN_001_010,PCN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PCN_001_011,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_012,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_013,PCN_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PCN_001_014,PCN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PCN_001_015,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_016,PCN_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PCN_001_017,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_018,PCN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PCN_001_019,PCN_001,intensity,100,100,100,100,100,100,Very slowly | Slowly | Moderately | Quickly | Very quickly
Q_PCN_001_021,PCN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PCN_001_022,PCN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PCN_001_023,PCN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PCN_001_024,PCN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PCN_001_025,PCN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_REINVENT_001_001_v7,REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_REINVENT_001_002_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_003_v7,REINVENT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_REINVENT_001_004_v7,REINVENT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_REINVENT_001_005_v7,REINVENT_001,confidence,100,100,100,100,100,100,Very Difficult | Difficult | Neutral | Easy | Very Easy
Q_REINVENT_001_006_v7,REINVENT_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_REINVENT_001_007_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_008_v7,REINVENT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_REINVENT_001_009_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_010_v7,REINVENT_001,coping_difficulty,100,100,100,100,100,100,Very Easy | Easy | Neutral | Difficult | Very Difficult
Q_REINVENT_001_011_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_012_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_016_v7,REINVENT_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_REINVENT_001_017_v7,REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_REINVENT_001_018_v7,REINVENT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_REINVENT_001_019_v7,REINVENT_001,emotional_impact,100,100,100,100,77,95,No Change | Slight Change | Moderate Change | Major Change | Strong Positive Change
Q_REINVENT_001_020_v7,REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_REINVENT_001_021_v7,REINVENT_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_REINVENT_001_022_v7,REINVENT_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_REINVENT_001_023_v7,REINVENT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_REINVENT_001_024_v7,REINVENT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_REINVENT_001_025_v7,REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_RECOVERY_001_001,RECOVERY_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_RECOVERY_001_002,RECOVERY_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_RECOVERY_001_003,RECOVERY_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_RECOVERY_001_004,RECOVERY_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_RECOVERY_001_005,RECOVERY_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_RECOVERY_001_006,RECOVERY_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_RECOVERY_001_007,RECOVERY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_RECOVERY_001_008,RECOVERY_001,energy_motivation,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Completely
Q_RECOVERY_001_009,RECOVERY_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_RECOVERY_001_010,RECOVERY_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_RECOVERY_001_011,RECOVERY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_RECOVERY_001_012,RECOVERY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_RECOVERY_001_013,RECOVERY_001,social_comfort,100,100,100,100,77,95,Very Comfortable | Comfortable | Neutral | Uncomfortable | Very Uncomfortable
Q_RECOVERY_001_014,RECOVERY_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_RECOVERY_001_015,RECOVERY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_RECOVERY_001_016,RECOVERY_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_RECOVERY_001_017,RECOVERY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_RECOVERY_001_018,RECOVERY_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_RECOVERY_001_019,RECOVERY_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_RECOVERY_001_020,RECOVERY_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_RECOVERY_001_021,RECOVERY_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_RECOVERY_001_022,RECOVERY_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_RECOVERY_001_023,RECOVERY_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_RECOVERY_001_024,RECOVERY_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_RECOVERY_001_025,RECOVERY_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SURVIVE_REINVENT_001_001,SURVIVE_REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SURVIVE_REINVENT_001_002,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_003,SURVIVE_REINVENT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_SURVIVE_REINVENT_001_004,SURVIVE_REINVENT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_SURVIVE_REINVENT_001_005,SURVIVE_REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SURVIVE_REINVENT_001_006,SURVIVE_REINVENT_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_SURVIVE_REINVENT_001_007,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_008,SURVIVE_REINVENT_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_SURVIVE_REINVENT_001_009,SURVIVE_REINVENT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_SURVIVE_REINVENT_001_010,SURVIVE_REINVENT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PROF_001_015_v2,PROF_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_SURVIVE_REINVENT_001_011,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_012,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_013,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_014,SURVIVE_REINVENT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_SURVIVE_REINVENT_001_015,SURVIVE_REINVENT_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_SURVIVE_REINVENT_001_016,SURVIVE_REINVENT_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_SURVIVE_REINVENT_001_017,SURVIVE_REINVENT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SURVIVE_REINVENT_001_018,SURVIVE_REINVENT_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_SURVIVE_REINVENT_001_019,SURVIVE_REINVENT_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_SURVIVE_REINVENT_001_020,SURVIVE_REINVENT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
