question_id,concern_id,bridge_tag,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,composite,question_text
Q_SURVIVE_REINVENT_001_002,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,53,84,How often do urgent daily needs stop you from focusing on long-term skill building?
Q_SURVIVE_REINVENT_001_003,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,66,100,90,85,100,53,82,Do you feel emotionally stressed when trying to balance earning/meeting needs with learning new skills?
Q_SURVIVE_REINVENT_001_004,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"When you see others focusing on long-term growth, how pressured do you feel due to your current responsibilities?"
Q_SURVIVE_REINVENT_001_005,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,85,100,53,88,How confident are you that you can manage todays needs while still building your long-term future?
Q_SURVIVE_REINVENT_001_006,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,92,100,90,20,100,53,76,How emotionally exhausting is it to constantly think about both survival and long-term growth?
Q_SURVIVE_REINVENT_001_007,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,90,65,100,53,82,How often do financial or immediate responsibilities reduce your ability to invest time in reinvention?
Q_SURVIVE_REINVENT_001_008,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,53,84,How much has focusing on survival needs reduced your motivation for long-term career planning?
Q_SURVIVE_REINVENT_001_009,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,90,65,100,53,82,How strongly do you feel others have more freedom to focus on long-term growth than you?
Q_SURVIVE_REINVENT_001_010,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,92,100,100,20,100,53,78,"Compared to earlier, how difficult is it now to prioritize long-term growth due to immediate responsibilities?"
Q_PROF_001_015_v2,PROF_001,COMPETENCY_DEVELOPMENT,84,100,90,65,100,68,85,How often do you feel that your current education is not enough for long-term success?
Q_SURVIVE_REINVENT_001_011,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,90,65,100,80,87,How often do you delay learning or skill-building because of urgent daily needs?
Q_SURVIVE_REINVENT_001_012,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,66,100,90,65,100,68,82,How often do you feel stuck in survival mode rather than growth mode?
Q_SURVIVE_REINVENT_001_013,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"During stressful financial or personal situations, how often do you lose focus on long-term goals?"
Q_SURVIVE_REINVENT_001_014,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,68,87,How likely are you to choose immediate income needs over long-term skill development?
Q_SURVIVE_REINVENT_001_015,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,100,85,100,68,92,"After managing urgent responsibilities, how quickly are you able to return to long-term learning or planning?"
Q_SURVIVE_REINVENT_001_016,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,68,87,How effectively can you allocate time between immediate needs and long-term reinvention without feeling overwhelmed?
Q_SURVIVE_REINVENT_001_017,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,90,65,100,68,85,How often do you intentionally reserve time for long-term learning despite daily pressures?
Q_SURVIVE_REINVENT_001_018,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,85,100,68,90,Some people feel trapped in meeting immediate needs while postponing reinvention. How true is this for you?
Q_SURVIVE_REINVENT_001_019,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,100,85,100,68,92,"After making progress in long-term learning despite pressure, how emotionally satisfied do you feel?"
Q_SURVIVE_REINVENT_001_020,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"Even if survival pressures are high now, how confident are you that you can still reinvent your career successfully?"
Q_SURVIVE_REINVENT_001_021,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,53,84,How ready are you to actively balance immediate responsibilities with long-term reinvention goals?
Q_SURVIVE_REINVENT_001_022,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"If guidance on balancing survival needs and reinvention was available, how willing would you be to apply it consistently?"
Q_SURVIVE_REINVENT_001_023,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,90,65,100,53,84,How strongly do you believe long-term success requires balancing present survival and future reinvention?
Q_SURVIVE_REINVENT_001_024,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"If you received one practical step today to better balance survival needs and reinvention, how likely are you to apply it?"
Q_PLAC_001_010,PLAC_001,EMPLOYABILITY,41,100,90,85,100,68,81,How likely are you to stay silent in group prep even when you know the answer?
Q_SURVIVE_REINVENT_001_025,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"Even if you are currently focused on survival needs, how hopeful are you that you can still build a strong long-term future?"
Q_REINVENT_001_001_v8,REINVENT_001,CAREER_GROWTH,98,100,90,85,100,53,88,How well are you able to manage emotional stress when you have strict deadlines to reinvent or upskill yourself?
Q_REINVENT_001_002_v8,REINVENT_001,CAREER_GROWTH,98,100,90,65,100,53,84,How often do deadlines for learning new skills or reinventing yourself cause emotional stress?
Q_REINVENT_001_003_v8,REINVENT_001,CAREER_GROWTH,98,100,100,65,100,53,86,"Compared to others trying to upgrade their skills, how well do you manage stress from self-improvement deadlines?"
Q_REINVENT_001_004_v8,REINVENT_001,CAREER_GROWTH,84,100,90,85,100,53,85,Do you feel emotionally overwhelmed when you set strict timelines for learning new skills or career reinvention?
Q_REINVENT_001_005_v8,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"If you had to learn a completely new skill within a short deadline, how confident are you that you could handle the emotional pressure?"
Q_REINVENT_001_006_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How emotionally stressful do you find the idea of constantly upgrading your skills within deadlines?
Q_REINVENT_001_007_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How often do learning or upskilling deadlines make you feel anxious or mentally exhausted?
Q_REINVENT_001_008_v8,REINVENT_001,CAREER_GROWTH,41,100,90,65,100,53,75,How emotionally draining is it for you to constantly push yourself to reinvent or upgrade your skills?
Q_REINVENT_001_009_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,53,79,How strongly do comparisons with others who are learning faster affect your emotional wellbeing?
Q_REINVENT_001_010_v8,REINVENT_001,CAREER_GROWTH,41,100,100,65,100,53,77,"Compared to earlier, how much more pressure do you feel about constantly reinventing yourself?"
Q_REINVENT_001_011_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,68,82,How often do deadlines for learning new skills make you lose sleep or feel mentally pressured?
Q_REINVENT_001_012_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,80,84,How often do you postpone learning tasks because the deadlines feel emotionally overwhelming?
Q_REINVENT_001_013_v8,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,68,82,"During skill-building phases, how often do you feel mentally pressured even when tasks are self-chosen?"
Q_REINVENT_001_014_v8,REINVENT_001,CAREER_GROWTH,84,100,90,65,100,68,85,How likely are you to push yourself beyond your emotional limits just to meet learning deadlines?
Q_PLAC_001_011,PLAC_001,EMPLOYABILITY,41,100,100,85,100,53,80,"After comparing yourself with high performers, how discouraged do you feel?"
Q_REINVENT_001_015_v8,REINVENT_001,CAREER_GROWTH,66,100,90,65,100,68,82,How often do thoughts about not learning fast enough disturb your emotional peace?
Q_REINVENT_001_016_v8,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,68,87,"When you feel stressed about learning deadlines, how effectively can you calm yourself and refocus?"
Q_REINVENT_001_017_v8,REINVENT_001,CAREER_GROWTH,66,100,90,85,100,68,85,How often do you take intentional breaks while pursuing tight learning or reinvention goals?
Q_REINVENT_001_018_v8,REINVENT_001,CAREER_GROWTH,66,100,100,65,100,80,85,"Some people feel that they must constantly reinvent themselves, which leads to emotional fatigue. How true is this for you?"
Q_REINVENT_001_019_v8,REINVENT_001,CAREER_GROWTH,41,100,100,85,100,80,84,"After completing a learning milestone, how emotionally refreshed do you usually feel?"
Q_REINVENT_001_020_v8,REINVENT_001,CAREER_GROWTH,98,100,100,85,100,68,92,"Even if reinvention deadlines feel stressful now, how confident are you that you can gradually manage them without emotional burnout?"
Q_REINVENT_001_021_v8,REINVENT_001,CAREER_GROWTH,98,100,90,65,100,53,84,How ready are you to develop healthier emotional strategies for handling reinvention and learning deadlines?
Q_REINVENT_001_022_v8,REINVENT_001,CAREER_GROWTH,66,100,100,85,100,53,84,"If proper guidance was available, how willing would you be to change how you approach self-improvement deadlines emotionally?"
Q_REINVENT_001_023_v8,REINVENT_001,CAREER_GROWTH,84,100,90,65,100,53,82,How strongly do you believe personal growth should be gradual rather than rushed by strict deadlines?
Q_REINVENT_001_024_v8,REINVENT_001,CAREER_GROWTH,98,100,100,85,100,53,89,"If you learned one practical strategy today to reduce emotional stress from learning deadlines, how likely are you to apply it?"
Q_REINVENT_001_025_v8,REINVENT_001,CAREER_GROWTH,84,100,100,85,100,53,87,"Even if reinvention deadlines feel overwhelming now, how hopeful are you that you can eventually manage learning pressure in a calm and balanced way?"
Q_PIR_001_001,PIR_001,EMOTIONAL_IDENTITY,84,100,90,65,100,53,82,How prepared do you feel to emotionally handle changes in your professional identity or role expectations?
Q_PIR_001_002,PIR_001,EMOTIONAL_IDENTITY,84,100,90,85,100,53,85,How often do you feel confused or unsettled when your professional role or identity changes?
Q_PIR_001_003,PIR_001,EMOTIONAL_IDENTITY,84,100,90,85,100,53,85,Do you feel emotionally distressed when you are expected to perform in a new or unfamiliar professional identity?
Q_PIR_001_004,PIR_001,EMOTIONAL_IDENTITY,41,100,100,65,100,53,77,"Compared to your peers, how confidently do you adapt emotionally to new roles or expectations?"
Q_PLAC_001_012,PLAC_001,EMPLOYABILITY,66,100,100,85,100,68,87,"When you face setbacks, how quickly can you regain confidence?"
Q_PIR_001_005,PIR_001,EMOTIONAL_IDENTITY,66,100,100,85,100,53,84,"If your professional role changed suddenly tomorrow, how emotionally prepared would you feel to adapt?"
Q_PIR_001_006,PIR_001,EMOTIONAL_IDENTITY,84,100,90,85,100,53,85,How stressful does it feel when you think about redefining your professional identity or career direction?
Q_PIR_001_007,PIR_001,EMOTIONAL_IDENTITY,41,100,100,85,100,53,80,"How often do you feel mentally overwhelmed when your role, expectations, or responsibilities change?"
Q_PIR_001_008,PIR_001,EMOTIONAL_IDENTITY,84,100,90,65,100,53,82,How strongly do changes in your professional identity affect your confidence and motivation?
Q_PIR_001_009,PIR_001,EMOTIONAL_IDENTITY,41,100,90,65,100,53,75,How strongly do external expectations make you feel pressure to become someone new professionally?
Q_PIR_001_010,PIR_001,EMOTIONAL_IDENTITY,66,100,100,65,100,53,81,"Compared to last year, how much more emotionally sensitive are you to role changes or identity shifts?"
Q_PIR_001_011,PIR_001,EMOTIONAL_IDENTITY,41,100,90,65,100,80,79,How often do you avoid new roles or responsibilities because they require you to change how you see yourself professionally?
Q_PIR_001_012,PIR_001,EMOTIONAL_IDENTITY,84,100,90,65,100,68,85,How often do you struggle to accept feedback that challenges your current professional identity?
Q_PIR_001_013,PIR_001,EMOTIONAL_IDENTITY,41,100,100,85,100,68,82,"During career transitions, how effectively are you able to stay emotionally calm and adaptable?"
Q_PIR_001_014,PIR_001,EMOTIONAL_IDENTITY,84,100,90,85,100,68,88,How likely are you to feel lost when your professional direction or identity becomes unclear?
Q_PIR_001_015,PIR_001,EMOTIONAL_IDENTITY,66,100,90,65,100,68,82,How often do you feel that changing roles makes you question your self-worth or capability?
Q_PIR_001_016,PIR_001,EMOTIONAL_IDENTITY,98,100,100,85,100,68,92,"When your professional identity changes, how effectively can you emotionally reset and adapt?"
Q_PIR_001_017,PIR_001,EMOTIONAL_IDENTITY,84,100,90,85,100,68,88,How often do you actively reflect or seek support when facing identity-related professional stress?
Q_PIR_001_018,PIR_001,EMOTIONAL_IDENTITY,84,100,90,65,100,68,85,How often do emotional reactions to role changes affect your performance or decision-making?
Q_PIR_001_019,PIR_001,EMOTIONAL_IDENTITY,84,100,100,85,100,68,90,"After adapting to a new professional role, how quickly do you regain emotional stability and confidence?"
Q_PIR_001_020,PIR_001,EMOTIONAL_IDENTITY,98,100,90,65,100,68,87,How confident are you that you can handle future professional identity changes without emotional distress?
Q_PIR_001_021,PIR_001,EMOTIONAL_IDENTITY,84,100,90,65,100,53,82,How ready are you to accept that your professional identity will evolve over time?
Q_PIR_001_022,PIR_001,EMOTIONAL_IDENTITY,66,100,100,85,100,53,84,"If support were available, how willing would you be to work on emotional resilience during career transitions?"
Q_PIR_001_023,PIR_001,EMOTIONAL_IDENTITY,84,100,75,65,100,53,80,How strongly do you believe professional identity is something that evolves rather than stays fixed?
Q_PIR_001_024,PIR_001,EMOTIONAL_IDENTITY,66,100,100,85,100,53,84,"If your professional role changed tomorrow, how likely are you to adapt positively within a short time?"
Q_PIR_001_025,PIR_001,EMOTIONAL_IDENTITY,66,100,100,85,100,53,84,"Even if identity changes feel difficult now, how hopeful are you that you can emotionally adapt successfully in the future?"
Q_PROF_001_001_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How confident are you that your current skills will still be relevant in your future career?
Q_PROF_001_002_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,100,85,100,53,80,"When thinking about your 5-year career path, how clear are you about staying relevant in your field?"
Q_PROF_001_003_v2,PROF_001,COMPETENCY_DEVELOPMENT,98,100,100,65,100,53,86,"Compared to professionals in your field, how prepared do you feel for long-term growth?"
Q_PROF_001_004_v2,PROF_001,COMPETENCY_DEVELOPMENT,66,100,90,65,100,53,79,Do you feel your college learning is aligned with future industry expectations?
Q_PROF_001_005_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How confident are you that you can adapt to future job roles in your field?
Q_PROF_001_006_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How anxious do you feel about becoming outdated in your career?
Q_PROF_001_007_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How often do you worry that your skills may not match future industry needs?
Q_PROF_001_008_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How much does future career uncertainty affect your motivation to learn new skills?
Q_PROF_001_009_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How often do you feel behind in terms of industry-relevant knowledge?
Q_PROF_001_010_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,100,85,100,53,80,"When new technologies emerge, how confident are you in keeping up?"
Q_PROF_001_011_v2,PROF_001,COMPETENCY_DEVELOPMENT,66,100,90,65,100,68,82,How often do you proactively learn skills beyond your syllabus for career growth?
Q_PROF_001_012_v2,PROF_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,68,77,How often do you feel uncertain about which skills will matter most in the future?
