concern_id,concern_name,canonical_type,archetype_key,assignment_score,token_matches,assignment_method,grounding_source,governed
CONCERN_SEL_2036,Concept Transfer Across Subjects,Problem,learning_comprehension,0.58,1,signature+behavior,propagated,false
CONCERN_SEL_204,Awareness of Emerging Career Opportunities,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_2043,Study Rhythm,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_SEL_2063,Organizing Revision Materials,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_SEL_2089,Sudden Academic Challenges,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_SEL_2101,Understanding NCERT-Based Conceptual Questions,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_2166,Encouraging Deep Learning Over Memorization,Problem,learning_comprehension,0.4,2,signature,name_only,false
CONCERN_SEL_220,Emotional Stability During Career Uncertainty,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_2255,Helping Students Build Independent Revision Strategies,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_SEL_2265,Supporting Students with Weak Numerical Confidence,Capability,confidence_self_efficacy,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_227,Building Confidence in Emerging Technology Careers,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_2272,Managing Students with Weak Collaborative Problem-Solving Skills,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_2300,Supporting Students with Weak Academic Transition Readiness,Outcome,adaptability_change,0.28,1,signature,name_only,false
CONCERN_SEL_2459,Helping Students Develop Consistent Revision Discipline,Capability,time_self_discipline,0.4,2,signature,direct_cpb,false
CONCERN_SEL_2472,Consistency in Attendance,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_SEL_276,Problem-Solving Ability During Skill Application,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_283,Sustaining Deep Work Without Distractions,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_SEL_288,Understanding of Foundational Concepts Before Advanced Learning,Capability,learning_comprehension,0.8091,4,signature+behavior,direct_cpb,false
CONCERN_SEL_299,Building Confidence in Competitive Skill Environments,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SEL_313,Building Learning Confidence After Comparison with Experts,Behavior,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_SEL_333,Building Confidence in Advanced Skill Interviews,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_SEL_335,Competitive Pressure in Skill Ecosystems,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SEL_341,Prioritizing Long-Term Mastery Over Short-Term Validation,Capability,expectations_pressure,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SKI_262,Consistency in Daily Skill Practice,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_1013,Emotional Anxiety About Starting Over,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_1038,Rebuilding Professional Authority,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_SOC_1046,Understanding New Market Expectations,Capability,expectations_pressure,0.4,2,signature,direct_cpb,false
CONCERN_SOC_1083,Confidence During High-Visibility Assignments,Capability,performance_anxiety,0.4,2,signature,direct_cpb,false
CONCERN_SOC_1097,Motivation During Slow Career Growth,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_SOC_1119,Emotional Reactions to Organizational Politics,Problem,emotional_regulation,0.58,1,signature+behavior,propagated,false
CONCERN_SOC_1134,Leading Informal Team Discussions,Capability,collaboration_teamwork,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_118,Time Allocation During Competitive Exams,Problem,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_SOC_1243,School-Wide Growth Mindset Development,Capability,career_professional_growth,0.28,1,signature,direct_cpb,false
CONCERN_SOC_127,Family Expectations During Preparation,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_SOC_1299,Tracking Student Adaptability During Transitions,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_SOC_1314,Visibility into Student Self-Learning Capability,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_1338,Visibility into Student Learning Agility for Future Careers,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_134,Prioritize High-Value Topics,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_SOC_1413,consistency in effort and execution,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_SOC_1418,initiative and proactive behaviour,Capability,motivation_drive,0.7,2,signature+behavior,direct_cpb,false
CONCERN_SOC_1451,confidence in independent learning,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_SOC_1515,resilience after setbacks,Trait,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_SOC_1555,clarity about future personal identity,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_SOC_1670,Leadership Initiative,Capability,motivation_drive,0.28,1,signature,name_only,false
CONCERN_SOC_1694,Consistency in Homework Completion,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_SOC_1746,Emotional Instability,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_1757,Loneliness,Problem,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_SOC_1770,Friendship Toxicity,Problem,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_SOC_1776,Fear of Missing Out (FOMO),Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_1804,Fear of Rejection,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_1808,Emotional Blackmail Tendencies,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_1846,Leadership Confidence,Capability,leadership_influence,0.58,1,signature+behavior,propagated,false
CONCERN_SOC_1878,Adaptability to Failure,Outcome,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_SOC_1880,Healthy Friendships,Capability,networking_relationships,0.28,1,signature,direct_cpb,false
CONCERN_SOC_194,Personal Problem-Solving Ability,Problem,critical_reflective_thinking,0.28,1,signature,propagated,false
CONCERN_SOC_1957,Adaptability to New Learning Methods,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_SOC_2086,Classroom Discussions,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_SOC_2143,Digitally Distracted Students,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_SOC_2294,Handling Students with Weak Performance Confidence in Competitive Exams,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_2321,Child Overthinking Academic Outcomes Constantly,Behavior,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_2330,Building Academic Independence,Capability,academic_achievement,0.28,1,signature,name_only,false
CONCERN_SOC_2334,Emotional Communication Within Family,Capability,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_2374,Inclusion Sensitivity in Group Activities,Trait,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_SOC_2375,Understanding Emotional Needs of Peers,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_2377,Collaboration During Academic Tasks,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_2378,Students Struggling to Express Academic Difficulties Openly,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_SOC_2379,Emotional Resilience During Peer Competition,Trait,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_SOC_2380,Group Dynamics in Collaborative Learning,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_SOC_2381,Students Becoming Socially Withdrawn After Failure,Outcome,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_SOC_2382,Emotional Boundaries Among Students,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_2383,Encouraging Respectful Peer Communication,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_2384,Students Overreacting to Minor Academic Setbacks,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_SOC_2385,Perspective-Taking During Team Activities,Problem,collaboration_teamwork,0.28,1,signature,name_only,false
CONCERN_SOC_2386,Students Avoiding Leadership Roles in Group Work,Capability,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_SOC_2387,Relationship Stability Among Peer Groups,Capability,social_connection_belonging,0.28,1,signature,direct_cpb,false
CONCERN_SOC_2388,Supporting Students with Social Anxiety in Classrooms,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_2390,Social Inclusion During Collaborative Activities,Problem,social_connection_belonging,0.4,2,signature,name_only,false
CONCERN_SOC_2391,Emotional Contagion in Classrooms,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_2392,Motivation Persistence During Long-Term Preparation,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_375,Pressure During Placement Season,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_391,Adjusting to Corporate Work Culture,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_SOC_419,Unclear Career Growth During Initial Jobs,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_SOC_440,Adapt Communication Across Hierarchies,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_473,Emotional Exhaustion During Long Job Searches,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_SOC_515,Self-Worth During Unemployment,Problem,confidence_self_efficacy,0.28,1,signature,propagated,false
CONCERN_SOC_546,Align Skills with Business Impact Narratives,Capability,communication_expression,0.28,1,signature,direct_cpb,false
CONCERN_SOC_559,Sustaining Emotional Stability Through Career Reinvention,Capability,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_SOC_631,Self-Worth During Career Plateaus,Problem,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_SOC_658,Long-Term Professional Relevance,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_SOC_684,Handling Client Communication,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_731,Workplace Anxiety Before Meetings,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_753,Career Anxiety During Economic Instability,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_SOC_756,Balance Ambition with Sustainable Growth,Capability,motivation_drive,0.28,1,signature,direct_cpb,false
CONCERN_SOC_777,Team Motivation During Uncertainty,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_SOC_804,Leading Through Organizational Crisis,Capability,leadership_influence,0.4,2,signature,direct_cpb,false
CONCERN_SOC_856,Sustain Strategic Learning Mid-Career,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_SOC_874,Leading Through Organizational Uncertainty,Capability,leadership_influence,0.4,2,signature,direct_cpb,false
CONCERN_SOC_956,Building Enterprise-Wide Leadership Credibility,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_SOC_973,Recruiter Bias During Career Shifts,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_STA_1305,Student Goal Clarity and Direction,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_STE_1724,Learning Agility,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_STE_2038,Academic Initiative After Failure,Outcome,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_STE_2094,Participating in Academic Competitions,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_STE_2108,Interpreting Literature and Passages,Capability,critical_reflective_thinking,0.28,1,signature,direct_cpb,false
CONCERN_STE_2163,Supporting Students with Weak Exam Temperament,Problem,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_STE_2189,Students with Poor Homework Discipline,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_STE_2218,Handling Students with Weak Scientific Inquiry Skills,Capability,curiosity_innovation,0.28,1,signature,direct_cpb,false
CONCERN_STE_2219,Helping Students Sustain Learning Momentum,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_STE_2233,Students Who Fear Making Mistakes Publicly,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_STE_2266,Managing Students with Weak Participation in Experiential Learning,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_STE_2281,Students with Fear of Public Questioning,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_STE_2456,Handling Students with Weak Academic Confidence in English,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_STR_1015,Emotional Pressure from Social Judgments,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_STR_1025,Emotional Anxiety Around Age and Reinvention,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_STR_1037,Emotional Fatigue from Continuous Networking,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_STR_1047,Emotional Stress from Reinvention Deadlines,Problem,performance_anxiety,0.28,1,signature,name_only,false
