concern_id,concern_name,canonical_type,canonical_entity,confidence_score,reasoning
CONCERN_PRO_1485,vision and long-term thinking,Capability,Vision And Long-term Thinking,0.85,"name head ""thinking"" → Capability"
CONCERN_PRO_1615,assessing readiness for higher-level learning,Outcome,Assessing Readiness For Higher-level Learning,0.85,"outcome cue ""readiness"""
CONCERN_PRO_1635,Fear of self-reflection due to insecurity,Problem,Fear of Self-reflection Due to Insecurity,0.85,"name head ""insecurity"" → Problem"
CONCERN_PSY_1462,Overreaction to minor academic setbacks,Problem,Overreaction to Minor Academic Setbacks,0.45,no semantic cue; defaulted to Problem
CONCERN_PUR_1522,self-discipline and accountability,Capability,Self-discipline And Accountability,0.75,"capability cue ""discipline"""
CONCERN_PUR_1585,Uncertainty about balancing work-life priorities,Problem,Uncertainty About Balancing Work-life Priorities,0.45,no semantic cue; defaulted to Problem
CONCERN_PUR_1647,Academic Focus,Problem,Academic Focus,0.45,no semantic cue; defaulted to Problem
CONCERN_REC_1447,ownership toward learning,Capability,Ownership Toward Learning,0.75,"capability cue ""ownership"""
CONCERN_REC_1516,Students unable to articulate who they are,Problem,Students Unable to Articulate Who They Are,0.55,"negative polarity, no explicit cue"
CONCERN_REC_1550,curiosity about self-development,Trait,Curiosity About Self-development,0.8,"trait cue ""curiosity"""
CONCERN_REF_1543,adaptability during life transitions,Trait,Adaptability During Life Transitions,0.8,"trait cue ""adaptability"""
CONCERN_REF_1617,accurately evaluate personal strengths,Problem,Accurately Evaluate Personal Strengths,0.45,no semantic cue; defaulted to Problem
CONCERN_REF_1622,measurable personal growth tracking,Problem,Measurable Personal Growth Tracking,0.45,no semantic cue; defaulted to Problem
CONCERN_REF_1646,connect personal growth with future goals,Problem,Connect Personal Growth With Future Goals,0.45,no semantic cue; defaulted to Problem
CONCERN_RES_1448,Digital addiction affecting learning habits,Problem,Digital Addiction Affecting Learning Habits,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_117,Peer Pressure in Coaching Environments,Problem,Peer Pressure in Coaching Environments,0.78,"problem cue ""pressure"""
CONCERN_SEL_1396,Confusion between degree and career outcomes,Problem,Confusion Between Degree And Career Outcomes,0.78,"problem cue ""confusion"""
CONCERN_SEL_1416,distractions,Problem,Distractions,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_1452,Avoidance of challenging tasks,Behavior,Avoidance of Challenging Tasks,0.8,"behavior cue ""avoidance"""
CONCERN_SEL_1464,Resistance to behavioral feedback from teachers,Behavior,Resistance to Behavioral Feedback From Teachers,0.8,"behavior cue ""resistance"""
CONCERN_SEL_1481,communication during presentations and interviews,Capability,Communication During Presentations And Interviews,0.75,"capability cue ""communication"""
CONCERN_SEL_1498,identify personal interests,Capability,Identify Personal Interests,0.7,"leading action verb ""identify"" → capability"
CONCERN_SEL_1499,Confusion between passion and temporary excitement,Problem,Confusion Between Passion And Temporary Excitement,0.78,"problem cue ""confusion"""
CONCERN_SEL_1511,awareness about behavioral patterns,Capability,Awareness About Behavioral Patterns,0.75,"capability cue ""awareness"""
CONCERN_SEL_1526,balancing individuality with social expectations,Capability,Balancing Individuality With Social Expectations,0.7,"leading action verb ""balancing"" → capability"
CONCERN_SEL_1528,identify personal growth areas,Capability,Identify Personal Growth Areas,0.7,"leading action verb ""identify"" → capability"
CONCERN_SEL_1540,Underestimating capabilities due to comparison,Behavior,Underestimating Capabilities Due to Comparison,0.85,"name head ""comparison"" → Behavior"
CONCERN_SEL_1541,clarity about personal values,Capability,Clarity About Personal Values,0.75,"capability cue ""clarity"""
CONCERN_SEL_1545,ownership for personal growth,Capability,Ownership For Personal Growth,0.75,"capability cue ""ownership"""
CONCERN_SEL_1548,balancing ambition and wellbeing,Capability,Balancing Ambition And Wellbeing,0.7,"leading action verb ""balancing"" → capability"
CONCERN_SEL_1551,Identity confusion during adolescence,Problem,Identity Confusion During Adolescence,0.78,"problem cue ""confusion"""
CONCERN_SEL_1564,Comparing career progress with peers,Problem,Comparing Career Progress With Peers,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_157,Confidence During Long Syllabus Completion,Capability,Confidence During Long Syllabus Completion,0.75,"capability cue ""confidence"""
CONCERN_SEL_1588,identifying academic strengths and weaknesses,Problem,Identifying Academic Strengths And Weaknesses,0.85,"name head ""weaknesses"" → Problem"
CONCERN_SEL_1595,self-confidence despite competency,Capability,Self-confidence Despite Competency,0.85,"name head ""competency"" → Capability"
CONCERN_SEL_1596,awareness about learning blockers,Capability,Awareness About Learning Blockers,0.75,"capability cue ""awareness"""
CONCERN_SEL_1597,recognizing conceptual understanding gaps,Problem,Recognizing Conceptual Understanding Gaps,0.85,"name head ""gaps"" → Problem"
CONCERN_SEL_1607,understanding of multitasking limitations,Behavior,Understanding of Multitasking Limitations,0.8,"behavior cue ""multitasking"""
CONCERN_SEL_1609,awareness about communication strengths,Capability,Awareness About Communication Strengths,0.75,"capability cue ""awareness"""
CONCERN_SEL_1618,identifying improvement areas,Capability,Identifying Improvement Areas,0.7,"leading action verb ""identifying"" → capability"
CONCERN_SEL_1620,confidence despite strong capability,Capability,Confidence Despite Strong Capability,0.85,"name head ""capability"" → Capability"
CONCERN_SEL_1624,Dependence on external validation for motivation,Trait,Dependence on External Validation For Motivation,0.8,"trait cue ""dependence"""
CONCERN_SEL_1626,reflection after exam performance,Problem,Reflection After Exam Performance,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_1630,clarity about long-term personal growth,Capability,Clarity About Long-term Personal Growth,0.75,"capability cue ""clarity"""
CONCERN_SEL_1632,awareness of emotional triggers,Capability,Awareness of Emotional Triggers,0.75,"capability cue ""awareness"""
CONCERN_SEL_1676,Following Instructions Properly,Problem,Following Instructions Properly,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_1827,Declining Family Values Alignment,Problem,Declining Family Values Alignment,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_1984,Consistency in Attendance,Problem,Consistency in Attendance,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2019,Revision Consistency,Problem,Revision Consistency,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2023,Structuring Long Answers,Problem,Structuring Long Answers,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2036,Concept Transfer Across Subjects,Problem,Concept Transfer Across Subjects,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_204,Awareness of Emerging Career Opportunities,Capability,Awareness of Emerging Career Opportunities,0.75,"capability cue ""awareness"""
CONCERN_SEL_2043,Study Rhythm,Problem,Study Rhythm,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2063,Organizing Revision Materials,Capability,Organizing Revision Materials,0.7,"leading action verb ""organizing"" → capability"
CONCERN_SEL_2089,Sudden Academic Challenges,Problem,Sudden Academic Challenges,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2101,Understanding NCERT-Based Conceptual Questions,Capability,Understanding NCERT-Based Conceptual Questions,0.75,"capability cue ""understanding"""
CONCERN_SEL_2150,Supporting Students with Weak Real-World Application Skills,Capability,Supporting Students With Weak Real-World Application Skills,0.85,"name head ""skills"" → Capability"
CONCERN_SEL_2166,Encouraging Deep Learning Over Memorization,Problem,Encouraging Deep Learning Over Memorization,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_220,Emotional Stability During Career Uncertainty,Capability,Emotional Stability During Career Uncertainty,0.75,"capability cue ""stability"""
CONCERN_SEL_2227,Students with Overloaded Tuition Schedules,Problem,Students With Overloaded Tuition Schedules,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2255,Helping Students Build Independent Revision Strategies,Problem,Helping Students Build Independent Revision Strategies,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_2265,Supporting Students with Weak Numerical Confidence,Capability,Supporting Students With Weak Numerical Confidence,0.85,"name head ""confidence"" → Capability"
CONCERN_SEL_227,Building Confidence in Emerging Technology Careers,Capability,Building Confidence in Emerging Technology Careers,0.75,"capability cue ""confidence"""
CONCERN_SEL_2272,Managing Students with Weak Collaborative Problem-Solving Skills,Capability,Managing Students With Weak Collaborative Problem-Solving Skills,0.85,"name head ""skills"" → Capability"
CONCERN_SEL_2300,Supporting Students with Weak Academic Transition Readiness,Outcome,Supporting Students With Weak Academic Transition Readiness,0.85,"outcome cue ""readiness"""
CONCERN_SEL_2459,Helping Students Develop Consistent Revision Discipline,Capability,Helping Students Develop Consistent Revision Discipline,0.85,"name head ""discipline"" → Capability"
CONCERN_SEL_2472,Consistency in Attendance,Problem,Consistency in Attendance,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_276,Problem-Solving Ability During Skill Application,Capability,Problem-Solving Ability During Skill Application,0.75,"capability cue ""skill"""
CONCERN_SEL_283,Sustaining Deep Work Without Distractions,Problem,Sustaining Deep Work Without Distractions,0.45,no semantic cue; defaulted to Problem
CONCERN_SEL_288,Understanding of Foundational Concepts Before Advanced Learning,Capability,Understanding of Foundational Concepts Before Advanced Learning,0.75,"capability cue ""understanding"""
CONCERN_SEL_295,Prioritizing Practice Over Passive Consumption,Capability,Prioritizing Practice Over Passive Consumption,0.7,"leading action verb ""prioritizing"" → capability"
CONCERN_SEL_299,Building Confidence in Competitive Skill Environments,Capability,Building Confidence in Competitive Skill Environments,0.75,"capability cue ""confidence"""
CONCERN_SEL_313,Building Learning Confidence After Comparison with Experts,Behavior,Building Learning Confidence After Comparison With Experts,0.8,"behavior cue ""comparison"""
CONCERN_SEL_333,Building Confidence in Advanced Skill Interviews,Capability,Building Confidence in Advanced Skill Interviews,0.75,"capability cue ""confidence"""
CONCERN_SEL_335,Competitive Pressure in Skill Ecosystems,Problem,Competitive Pressure in Skill Ecosystems,0.78,"problem cue ""pressure"""
CONCERN_SEL_341,Prioritizing Long-Term Mastery Over Short-Term Validation,Capability,Prioritizing Long-Term Mastery Over Short-Term Validation,0.75,"capability cue ""mastery"""
CONCERN_SKI_262,Consistency in Daily Skill Practice,Capability,Consistency in Daily Skill Practice,0.75,"capability cue ""skill"""
CONCERN_SOC_1013,Emotional Anxiety About Starting Over,Problem,Emotional Anxiety About Starting Over,0.78,"problem cue ""anxiety"""
CONCERN_SOC_1038,Rebuilding Professional Authority,Problem,Rebuilding Professional Authority,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1046,Understanding New Market Expectations,Capability,Understanding New Market Expectations,0.75,"capability cue ""understanding"""
CONCERN_SOC_1083,Confidence During High-Visibility Assignments,Capability,Confidence During High-Visibility Assignments,0.75,"capability cue ""confidence"""
CONCERN_SOC_1097,Motivation During Slow Career Growth,Problem,Motivation During Slow Career Growth,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1119,Emotional Reactions to Organizational Politics,Problem,Emotional Reactions to Organizational Politics,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1134,Leading Informal Team Discussions,Capability,Leading Informal Team Discussions,0.7,"leading action verb ""leading"" → capability"
CONCERN_SOC_118,Time Allocation During Competitive Exams,Problem,Time Allocation During Competitive Exams,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1243,School-Wide Growth Mindset Development,Capability,School-Wide Growth Mindset Development,0.75,"capability cue ""mindset"""
CONCERN_SOC_127,Family Expectations During Preparation,Problem,Family Expectations During Preparation,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1299,Tracking Student Adaptability During Transitions,Trait,Tracking Student Adaptability During Transitions,0.8,"trait cue ""adaptability"""
CONCERN_SOC_1314,Visibility into Student Self-Learning Capability,Capability,Visibility Into Student Self-Learning Capability,0.85,"name head ""capability"" → Capability"
CONCERN_SOC_1338,Visibility into Student Learning Agility for Future Careers,Capability,Visibility Into Student Learning Agility For Future Careers,0.75,"capability cue ""visibility"""
CONCERN_SOC_134,Prioritize High-Value Topics,Capability,Prioritize High-Value Topics,0.7,"leading action verb ""prioritize"" → capability"
CONCERN_SOC_1413,consistency in effort and execution,Problem,Consistency in Effort And Execution,0.45,no semantic cue; defaulted to Problem
CONCERN_SOC_1418,initiative and proactive behaviour,Capability,Initiative And Proactive Behaviour,0.55,"positive polarity, no explicit cue"
CONCERN_SOC_1451,confidence in independent learning,Capability,Confidence in Independent Learning,0.75,"capability cue ""confidence"""
CONCERN_SOC_1471,Students unable to handle criticism constructively,Problem,Students Unable to Handle Criticism Constructively,0.55,"negative polarity, no explicit cue"
CONCERN_SOC_1515,resilience after setbacks,Trait,Resilience After Setbacks,0.8,"trait cue ""resilience"""
CONCERN_SOC_1555,clarity about future personal identity,Capability,Clarity About Future Personal Identity,0.75,"capability cue ""clarity"""
