concern_id,behavior_statement,observability,human_realism,distinctiveness,actionability,total,accepted
CONCERN_MOT_130,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_130,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_1308,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_MOT_1308,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_1308,waits to be told what to do next,5,5,4,5,19,true
CONCERN_MOT_132,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_132,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_132,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_1442,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_MOT_1442,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1442,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_MOT_151,under-prepares for interviews,5,5,4,5,19,true
CONCERN_MOT_151,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_MOT_151,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_MOT_151,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_1520,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MOT_1520,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1520,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1535,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_MOT_1535,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1535,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_MOT_1625,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1625,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1625,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1679,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1679,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1679,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1681,accepts the first idea without checking it,5,5,4,5,19,true
CONCERN_MOT_1681,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_1681,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_MOT_1688,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1688,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1688,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_174,forgets material learned for {evaluation},5,5,4,5,19,true
CONCERN_MOT_174,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_174,skips planned study sessions,5,5,4,5,19,true
CONCERN_MOT_1744,puts off starting {task} until pressured,5,5,4,5,19,true
CONCERN_MOT_1744,leaves {task} unfinished,5,5,4,5,19,true
CONCERN_MOT_1744,starts {task} at the last minute,5,5,4,5,19,true
CONCERN_MOT_1796,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1796,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1796,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_181,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_181,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_181,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1811,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1811,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1811,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_182,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_182,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_182,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1828,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1828,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1828,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1837,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_MOT_1837,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_MOT_1837,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_MOT_1855,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_1855,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_MOT_1855,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1857,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1857,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1857,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1858,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1858,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1858,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1860,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1860,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1860,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1861,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_MOT_1861,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_1861,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_MOT_1870,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1870,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_1870,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_1874,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1874,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1874,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_MOT_1898,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_MOT_1898,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1898,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1899,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1899,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1899,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_190,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_190,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_190,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_1914,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_1914,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_1914,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_1930,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_1930,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_MOT_1930,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1947,skims readings without absorbing them,5,5,4,5,19,true
CONCERN_MOT_1947,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MOT_1947,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_1963,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_1963,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_1963,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_1964,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_1964,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_MOT_1964,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_1970,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_1970,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_1970,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_1970,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_1975,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_1975,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_1975,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_1986,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_1986,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_MOT_1986,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_1992,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_1992,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_1992,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_MOT_1992,waits to be told what to do next,5,5,4,5,19,true
CONCERN_MOT_1993,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_1993,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_MOT_1993,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_200,under-prepares for interviews,5,5,4,5,19,true
CONCERN_MOT_200,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_MOT_200,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_MOT_200,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2041,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2041,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2041,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_2056,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2056,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_MOT_2056,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2078,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_2078,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_2078,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_MOT_2078,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_2079,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_MOT_2079,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2079,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2084,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2084,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2084,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_2099,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2099,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2099,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_2100,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_2100,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_2100,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_MOT_2100,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_2100,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_2124,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2124,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2124,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2128,forgets material learned for {evaluation},5,5,4,5,19,true
CONCERN_MOT_2128,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2128,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2135,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_2135,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MOT_2135,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_214,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_214,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_214,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_2149,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_2149,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_2149,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_MOT_2149,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_2155,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2155,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2155,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_2161,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_2161,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_2161,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2172,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_2172,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_MOT_2172,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_MOT_2181,struggles to put ideas into writing,5,5,4,5,19,true
CONCERN_MOT_2181,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2181,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_2214,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2214,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2214,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_2220,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_2220,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2220,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2223,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_MOT_2223,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2223,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2231,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2231,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_MOT_2231,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_2236,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_2236,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_MOT_2236,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_MOT_224,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_224,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_224,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_MOT_2276,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2276,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2276,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_229,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MOT_229,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_MOT_229,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_MOT_2326,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2326,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_MOT_2326,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2328,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2328,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_2328,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2393,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_MOT_2393,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2393,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2394,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2394,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_MOT_2394,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_MOT_2395,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_MOT_2395,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2395,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2396,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_2396,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_MOT_2396,waits to be told what to do next,5,5,4,5,19,true
CONCERN_MOT_2396,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_2397,gives up after the first mistake,5,5,4,5,19,true
CONCERN_MOT_2397,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_MOT_2397,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_MOT_2398,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_2398,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2398,skips planned study sessions,5,5,4,5,19,true
CONCERN_MOT_2399,struggles to organize {task},3,2,2,3,10,false
CONCERN_MOT_2399,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_MOT_2399,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_MOT_240,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_240,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_240,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_MOT_240,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_MOT_2400,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2400,works on tasks misaligned with their goals,5,5,4,5,19,true
CONCERN_MOT_2400,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_MOT_2401,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2401,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2401,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_2402,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_MOT_2402,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_MOT_2402,skips planned study sessions,5,5,4,5,19,true
CONCERN_MOT_2402,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_MOT_2464,misreads instructions for {task},5,5,4,5,19,true
CONCERN_MOT_2464,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_MOT_2464,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_MOT_2468,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2468,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2468,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_MOT_2474,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2474,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_MOT_2474,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_2480,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2480,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_MOT_2480,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_MOT_2480,waits to be told what to do next,5,5,4,5,19,true
CONCERN_MOT_2481,avoids the hardest {task},5,5,4,5,19,true
CONCERN_MOT_2481,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_MOT_2481,shows difficulty with {task},3,2,2,3,10,false
CONCERN_MOT_260,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_MOT_260,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_MOT_260,freezes when the path forward is unclear,5,5,4,5,19,true
