id,question_id,concern,master_bridge_tag,reasons,original,rewritten,rule,confidence,classification
13201,Q_RESTART_001_010,Difficulty Managing Fear of Starting Again from Lower Levels,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to emotionally accept temporary setbacks or restarts?",,missing_anchor_needs_authoring,0.2,manual-review
13208,Q_RESTART_001_017,Difficulty Managing Fear of Starting Again from Lower Levels,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you intentionally remind yourself that rebuilding is part of long-term growth and learning?,How often do you intentionally remind yourself that rebuilding is part of long-term growth and learning?,no_change_engine_handles_reflexive,0.95,auto-approve
13218,Q_FAMTRANS_001_002,Difficulty Managing Family Expectations During Career Transition,ADJUSTMENT_COPING,no 2nd-person pronoun (nothing to reframe to 3rd person),How often do family expectations create stress during important career-related decisions or transitions?,,missing_anchor_needs_authoring,0.2,manual-review
13226,Q_FAMTRANS_001_010,Difficulty Managing Family Expectations During Career Transition,ADJUSTMENT_COPING,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to previous career decisions, how much more difficult does managing family expectations feel now?",,missing_anchor_needs_authoring,0.2,manual-review
13253,Q_REJ_001_012_v4,Difficulty Managing Emotional Reactions to Rejections During Transition,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you isolate yourself emotionally after experiencing disappointment or rejection?,How often do you isolate yourself emotionally after experiencing disappointment or rejection?,no_change_engine_handles_reflexive,0.95,auto-approve
13255,Q_REJ_001_014_v4,Difficulty Managing Emotional Reactions to Rejections During Transition,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to compare yourself negatively with others after facing rejection?,How likely are you to compare yourself negatively with others after facing rejection?,no_change_engine_handles_reflexive,0.95,auto-approve
13259,Q_REJ_001_018_v4,Difficulty Managing Emotional Reactions to Rejections During Transition,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you continue pushing yourself without emotional recovery after repeated rejection?,How often do you continue pushing yourself without emotional recovery after repeated rejection?,no_change_engine_handles_reflexive,0.95,auto-approve
13272,Q_ROLE_001_006,Difficulty Handling Emotional Uncertainty During Role Changes,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful do role changes feel emotionally?,,missing_anchor_needs_authoring,0.2,manual-review
13276,Q_ROLE_001_010,Difficulty Handling Emotional Uncertainty During Role Changes,LEADERSHIP_OWNERSHIP,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier transitions in life, how emotionally difficult do role changes feel now?",,missing_anchor_needs_authoring,0.2,manual-review
13280,Q_ROLE_001_014,Difficulty Handling Emotional Uncertainty During Role Changes,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to compare yourself negatively with others adapting faster than you?,How likely are you to compare yourself negatively with others adapting faster than you?,no_change_engine_handles_reflexive,0.95,auto-approve
13282,Q_ROLE_001_016,Difficulty Handling Emotional Uncertainty During Role Changes,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When uncertainty increases, how effectively can you calm yourself emotionally?","When uncertainty increases, how effectively can you calm yourself emotionally?",no_change_engine_handles_reflexive,0.95,auto-approve
13284,Q_ROLE_001_018,Difficulty Handling Emotional Uncertainty During Role Changes,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",Do you distract yourself instead of emotionally processing role-related uncertainty?,Do you distract yourself instead of emotionally processing role-related uncertainty?,no_change_engine_handles_reflexive,0.95,auto-approve
13297,Q_REINVENT_001_006_v5,Difficulty Balancing Existing Responsibilities with Career Reinvention,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting does it feel trying to manage responsibilities while also thinking about career growth?,,missing_anchor_needs_authoring,0.2,manual-review
13301,Q_REINVENT_001_010_v5,Difficulty Balancing Existing Responsibilities with Career Reinvention,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to a year ago, how much harder has it become to focus on career reinvention?",,missing_anchor_needs_authoring,0.2,manual-review
13317,Q_PEERCOMPARE_001_001,Difficulty Handling Emotional Comparisons with Former Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When comparing yourself with former peers, how emotionally balanced do you usually feel?","When comparing yourself with former peers, how emotionally balanced do you usually feel?",no_change_engine_handles_reflexive,0.95,auto-approve
13326,Q_PEERCOMPARE_001_010,Difficulty Handling Emotional Comparisons with Former Peers,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to emotionally handle comparisons with former peers?",,missing_anchor_needs_authoring,0.2,manual-review
13332,Q_PEERCOMPARE_001_016,Difficulty Handling Emotional Comparisons with Former Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When comparisons create emotional stress, how effectively can you remind yourself that growth timelines are different for everyone?","When comparisons create emotional stress, how effectively can you remind yourself that growth timelines are different for everyone?",no_change_engine_handles_reflexive,0.95,auto-approve
13333,Q_PEERCOMPARE_001_017,Difficulty Handling Emotional Comparisons with Former Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you intentionally focus on your own progress instead of comparing yourself with others?,How often do you intentionally focus on your own progress instead of comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
13357,Q_CAREERGAP_001_016,Difficulty Managing Emotional Pressure from Career Gaps,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When emotional pressure related to your career gap increases, how effectively can you calm yourself and stay hopeful?","When emotional pressure related to your career gap increases, how effectively can you calm yourself and stay hopeful?",no_change_engine_handles_reflexive,0.95,auto-approve
13373,Q_REIN_001_007,Difficulty Managing Emotional Exhaustion During Career Reinvention Cycles,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel mentally exhausted from repeatedly trying to improve or reinvent yourself professionally?,How often do you feel mentally exhausted from repeatedly trying to improve or reinvent yourself professionally?,no_change_engine_handles_reflexive,0.95,auto-approve
13376,Q_REIN_001_010,Difficulty Managing Emotional Exhaustion During Career Reinvention Cycles,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Compared to last year, how much more pressure do you feel to reinvent yourself professionally?","Compared to last year, how much more pressure do you feel to reinvent yourself professionally?",no_change_engine_handles_reflexive,0.95,auto-approve
13382,Q_REIN_001_016,Difficulty Managing Emotional Exhaustion During Career Reinvention Cycles,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When career plans change unexpectedly, how effectively can you reorganize yourself emotionally and practically?","When career plans change unexpectedly, how effectively can you reorganize yourself emotionally and practically?",no_change_engine_handles_reflexive,0.95,auto-approve
13384,Q_REIN_001_018,Difficulty Managing Emotional Exhaustion During Career Reinvention Cycles,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you continue pushing yourself professionally even when emotionally drained?,How often do you continue pushing yourself professionally even when emotionally drained?,no_change_engine_handles_reflexive,0.95,auto-approve
13397,Q_OBSOLETE_001_006,Difficulty Handling Emotional Reactions to Skill Obsolescence,COMPETENCY_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting does it feel to constantly keep up with changing technologies and trends?,,missing_anchor_needs_authoring,0.2,manual-review
13407,Q_OBSOLETE_001_016,Difficulty Handling Emotional Reactions to Skill Obsolescence,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel anxious about becoming outdated, how effectively are you able to calm yourself and refocus?","When you feel anxious about becoming outdated, how effectively are you able to calm yourself and refocus?",no_change_engine_handles_reflexive,0.95,auto-approve
13422,Q_REJECTION_001_006,Difficulty Managing Emotional Fatigue from Continuous Rejections,EMOTIONAL_RECOVERY,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally draining does it feel to repeatedly put in effort and still face rejection?,,missing_anchor_needs_authoring,0.2,manual-review
13426,Q_REJECTION_001_010,Difficulty Managing Emotional Fatigue from Continuous Rejections,EMOTIONAL_RECOVERY,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to emotionally recover from rejection experiences?",,missing_anchor_needs_authoring,0.2,manual-review
13432,Q_REJECTION_001_016,Difficulty Managing Emotional Fatigue from Continuous Rejections,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When repeated rejection creates emotional stress, how effectively can you calm yourself and regain perspective?","When repeated rejection creates emotional stress, how effectively can you calm yourself and regain perspective?",no_change_engine_handles_reflexive,0.95,auto-approve
13433,Q_REJECTION_001_017,Difficulty Managing Emotional Fatigue from Continuous Rejections,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you intentionally remind yourself that rejection does not define your long-term worth or potential?,How often do you intentionally remind yourself that rejection does not define your long-term worth or potential?,no_change_engine_handles_reflexive,0.95,auto-approve
13443,Q_PASSSTAB_001_002,Difficulty Managing Emotional Conflict Between Passion and Stability,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),How often do thoughts about choosing between passion and financial or career stability create emotional stress?,,missing_anchor_needs_authoring,0.2,manual-review
